USER_TOKEN,FIRST_SEND_APPLICATION,BUSINESS_CATEGORY,POSTAL_CODE,COUNTRY_CODE,FIRST_INVOICE_MONTH,COUNT_INVOICES_FIRST7D,COUNT_SENT_INVOICES_FIRST7D,COUNT_PAID_INVOICES_FIRST7D,TOTAL_INVOICE_AMOUNT_CENTS_FIRST7D,COUNT_PAYERS_FIRST7D,HAS_USED_AUTOMATIC_REMINDERS_FIRST7D,AVERAGE_INVOICE_AMOUNT_CENTS_FIRST7D,PCT_INVOICES_PAID_FIRST7D,COUNT_DELIVERY_METHODS_FIRST7D,HAS_ACCEPTED_CREDIT_OR_DEBIT_CARD_FIRST7D,CHURNED_IND
E5NHYEW4XD1VE,register,food_and_drink,V1Y4J7,CA,2018-12-01,1,1,1,193700,1,0,193700,1,1,1,1
407WVQZVGGHKD,dashboard,charities_education_and_membership,32756,US,2017-07-01,1,1,0,180000,1,0,180000,0,1,1,1
2700NCQQWN26N,register,health_care_and_fitness,27609,US,2017-04-01,2,2,2,159200,2,0,79600,1,1,1,1
10XRMXQJ62T5W,,food_and_drink,75904-2987,US,2018-03-01,1,1,0,60000,1,0,60000,0,1,1,1
WY16WTJHH5RJH,register,retail,93536,US,2018-08-01,1,1,1,1320,1,0,1320,1,1,1,1
23HFE151SGKZ6,register,professional_services,30188-7814,US,2017-06-01,1,1,0,87540,1,0,87540,0,1,1,1
6CFMAMKPYJM6W,dashboard,professional_services,80136,US,2019-04-01,1,1,1,5396904,1,1,5396904,1,1,1,1
83YYWFTZRV0EX,register,casual_use,29485-7337,US,2017-03-01,1,1,1,25000,1,0,25000,1,1,1,1
4X4VMVGYYFW91,register,retail,22508-2131,US,2017-10-01,1,1,1,2632,1,0,2632,1,1,1,1
BQZY6N7E4BQF8,register,food_and_drink,34475,US,2016-02-01,1,1,1,14840,0,0,14840,1,1,1,1
CW2588APETZFG,register,beauty_and_personal_care,29212-1542,US,2018-04-01,1,1,0,4950,1,0,4950,0,1,1,1
FG8JW6D85TJ6B,dashboard,casual_use,94127,US,2014-10-01,1,1,1,20000,0,0,20000,1,1,1,1
SEHM198CKKW2Z,dashboard,home_and_repair,91351-2064,US,2017-09-01,1,1,1,103000,1,0,103000,1,1,1,1
2MZ4VPQSQ4Y8N,dashboard,casual_use,T3C3K5,CA,2017-02-01,1,1,1,116250,1,0,116250,1,1,1,1
HTSG33QJHRNZW,register,retail,01524-1008,US,2018-10-01,1,1,1,36400,1,0,36400,1,1,1,1
Z6X33TR0DEVQQ,register,health_care_and_fitness,18951-1006,US,2018-03-01,1,1,0,87556,1,0,87556,0,1,1,0
FVYNY0DNGQDP0,register,charities_education_and_membership,45140,US,2017-02-01,3,3,0,34398,1,0,11466,0,1,1,1
1PVPXDMM3J6YH,dashboard,health_care_and_fitness,48104,US,2015-02-01,1,1,1,2472000,0,0,2472000,1,1,1,0
BAJVXA8T38224,register,health_care_and_fitness,29715-7760,US,2019-01-01,1,1,1,195000,1,0,195000,1,1,1,0
6HAM1KY7FB3NZ,dashboard,retail,54154,US,2017-06-01,1,1,1,37280,1,0,37280,1,1,1,1
13Z9W7GWXPB3G,register,health_care_and_fitness,60606,US,2018-03-01,1,1,1,400,1,0,400,1,1,1,1
ZQBMNMHVY4WZ2,register,health_care_and_fitness,78130,US,2018-08-01,1,1,1,8207,1,0,8207,1,1,1,1
4EC62W2G5PVYC,register,leisure_and_entertainment,V5K 2Z2,CA,2015-11-01,2,2,1,2659500,0,0,1329750,0.5,1,1,0
11CBG6757A4TW,register,beauty_and_personal_care,78654,US,2018-10-01,1,1,1,9000,1,0,9000,1,1,1,1
MCT6A09CMFT80,register,home_and_repair,24477-2957,US,2017-08-01,1,1,1,21000,1,0,21000,1,1,1,1
FR00P09VETT7P,dashboard,retail,39701,US,2017-02-01,1,1,1,41350150,1,0,41350150,1,1,1,0
7Y8KKV0QDQCD3,dashboard,leisure_and_entertainment,80033-5427,US,2017-08-01,1,1,1,3200,1,0,3200,1,1,1,1
AZR3FR1SFNS6T,register,health_care_and_fitness,14224-1903,US,2017-08-01,2,2,1,384000,2,0,192000,0.5,1,1,1
QQH6Q34TR973Q,register,food_and_drink,97423,US,2019-07-01,1,1,1,1500,1,0,1500,1,1,1,1
9E1YP7431QHPW,dashboard,retail,91384,US,2015-12-01,1,1,1,1037680,1,0,1037680,1,1,1,1
8FGM5129YPPPW,register,retail,77064,US,2016-04-01,1,1,0,7800,0,0,7800,0,1,1,1
SPRJS7024AH55,register,retail,31632-5333,US,2017-09-01,2,2,1,42934500,2,0,21467250,0.5,1,1,0
DSYYWTQQSAHT0,dashboard,food_and_drink,11223,US,2017-09-01,2,2,1,1045184,2,0,522592,0.5,1,1,1
0K3H06X4ZAZB0,register,retail,27525-1715,US,2018-12-01,1,1,1,184228,1,0,184228,1,1,1,1
9KYB8B6TZHG5Q,dashboard,home_and_repair,11103,US,2016-04-01,2,2,1,1419000,1,0,709500,0.5,1,1,1
F1TMFESAMCDEP,dashboard,health_care_and_fitness,34442,US,2017-11-01,1,1,1,35000,1,0,35000,1,1,1,1
ARXT4YS6W9GHK,dashboard,health_care_and_fitness,93706-5239,US,2016-03-01,1,1,0,5000,1,0,5000,0,1,1,1
9XZBXDAYD3GTA,register,casual_use,59404,US,2016-11-01,2,2,1,148500,1,0,74250,0.5,1,1,0
EZTGFQYTN1E84,register,transportation,53151,US,2018-05-01,1,1,0,106,1,0,106,0,1,1,1
41DK1R0RNZ7MB,dashboard,professional_services,N1R8L2,CA,2018-12-01,2,2,2,529690,1,0,264845,1,1,1,1
96TXP0AQEXD0R,dashboard,transportation,B3S 1R8,CA,2014-07-01,1,1,0,11713500,0,0,11713500,0,1,1,0
7DSF3ZPR04WN8,dashboard,casual_use,84414,US,2016-02-01,1,1,1,1600000,1,0,1600000,1,1,1,0
CXHF5P2JBF88D,register,health_care_and_fitness,84721,US,2017-10-01,1,1,1,11000,1,0,11000,1,1,1,1
AFJ3JFDFM6G81,register,professional_services,46142,US,2018-01-01,2,2,2,9222000,2,0,4611000,1,1,1,0
230BWY6RJ9WCG,dashboard,home_and_repair,92508-6607,US,2016-09-01,1,1,1,9450000,1,0,9450000,1,1,1,0
2F8CB731VM65Z,register,health_care_and_fitness,70345-3918,US,2018-07-01,2,2,2,37424,2,0,18712,1,1,1,1
J7VTXEQHS9W43,register,retail,23604-1299,US,2018-04-01,1,1,1,24480,1,0,24480,1,1,1,1
QJJQ1YTSVRNRR,dashboard,professional_services,V5C 3X5,CA,2019-08-01,1,1,0,6496,1,0,6496,0,1,1,1
B189GSB3YPAQS,dashboard,food_and_drink,94555,US,2018-11-01,1,1,0,10855,1,1,10855,0,1,1,1
FTWZNJDK65YNE,dashboard,retail,30318-4148,US,2017-08-01,1,1,0,50000,1,0,50000,0,1,1,1
556G09CXQKYFV,register,retail,49014,US,2016-01-01,2,2,0,79800,0,0,39900,0,1,1,1
1T997XK9K6WRP,register,food_and_drink,93033,US,2017-07-01,1,1,0,219336000,1,0,219336000,0,1,1,0
0MH6P97K0AK04,register,leisure_and_entertainment,76106,US,2017-05-01,1,0,0,0,1,0,0,0,1,1,1
5Q85KJ15PA9W3,register,retail,60202-1039,US,2017-11-01,1,1,0,100,1,0,100,0,1,1,1
HK1FP8Q0N47A9,dashboard,retail,14850,US,2018-12-01,1,1,0,8000,1,0,8000,0,1,1,1
D98VPCQQ0AYFF,register,casual_use,79821,US,2018-06-01,1,1,1,375000,1,0,375000,1,1,1,1
FH0F99ECPGTC1,register,retail,92584,US,2018-10-01,1,1,1,45000,1,0,45000,1,1,1,1
0099R0BWE5WNE,register,food_and_drink,76681-4364,US,2016-05-01,1,1,0,245600,0,0,245600,0,1,1,1
BZSJSP0Q1DRJ7,dashboard,retail,52722,US,2017-06-01,1,1,1,481200,1,0,481200,1,1,1,1
D3A1H5Z620TFT,dashboard,food_and_drink,37068,US,2016-10-01,1,1,1,203408,1,0,203408,1,1,1,1
D484Q9M2XRD93,register,retail,64108,US,2017-08-01,1,1,0,180000,1,0,180000,0,1,1,1
AHBEAVFXTFZV2,register,professional_services,48101,US,2019-07-01,1,1,1,26000,1,1,26000,1,1,1,0
VKTJE1X21X635,register,health_care_and_fitness,23072,US,2018-01-01,3,3,3,259200,3,0,86400,1,1,1,1
BVPZHNQBP2QXT,dashboard,charities_education_and_membership,33606,US,2016-05-01,1,1,1,1400000,1,0,1400000,1,1,1,1
AR2AR3PKJH20G,register,retail,54631-6207,US,2018-03-01,1,1,1,2700,1,0,2700,1,1,1,1
QCYC9C5N9W5C2,dashboard,health_care_and_fitness,95409,US,2019-05-01,1,1,0,29000,1,0,29000,0,1,1,1
957FSVFX2SVW3,register,professional_services,10514,US,2019-06-01,1,1,1,1050000,1,1,1050000,1,1,1,1
AH4AG8JQGVBZC,register,casual_use,78250,US,2018-04-01,1,1,1,9600,1,0,9600,1,1,1,1
SGMQMK5385KGR,dashboard,professional_services,G3C2X1,CA,2019-03-01,1,1,1,17500,1,0,17500,1,1,1,1
5MQ7K29DTT3MK,dashboard,retail,75232,US,2017-12-01,1,1,0,200,1,0,200,0,1,1,1
2MD0EAJM5DBSN,register,retail,58559-9317,US,2017-05-01,1,1,0,2500,1,0,2500,0,1,1,1
8X2DPPJR61AQ3,register,professional_services,32765,US,2015-04-01,1,1,0,135693,0,0,135693,0,1,1,1
13RKJJ3CKFM51,register,retail,97365-4907,US,2017-07-01,1,1,1,41000,1,0,41000,1,1,1,1
4WDYSM8XKDJY3,register,health_care_and_fitness,37857-5328,US,2016-12-01,1,1,1,40500,1,0,40500,1,1,1,1
DVF66G66VF9FJ,register,leisure_and_entertainment,75238,US,2016-09-01,1,1,0,600,0,0,600,0,1,1,1
37WEQKY5C6VCM,register,retail,55033-2827,US,2016-08-01,1,1,1,56000,0,0,56000,1,1,1,1
99TAP3MDFGS95,register,retail,75459,US,2017-08-01,1,0,0,0,0,0,0,0,1,1,1
91MS9HNPCQPTE,dashboard,casual_use,28081,US,2016-08-01,1,1,0,60000,1,0,60000,0,1,1,1
FB8NS96WJ9M5C,dashboard,retail,37412,US,2016-08-01,1,1,1,717736,1,0,717736,1,1,1,1
0EA6WYKHEMRNC,dashboard,charities_education_and_membership,30039,US,2019-03-01,1,1,0,45000,1,1,45000,0,1,1,1
7774TXFSGYQS7,dashboard,retail,07444-1003,US,2018-12-01,1,1,1,7998,1,0,7998,1,1,1,1
PT6ANSVWJ8NGR,register,professional_services,32952-5045,US,2019-02-01,1,1,1,49000,1,1,49000,1,1,1,1
2KQAE9A921HYC,dashboard,professional_services,48042-1042,US,2016-09-01,1,1,1,760000,1,0,760000,1,1,1,1
HRFJ38N88YCMP,register,beauty_and_personal_care,G0V1B0,CA,2018-05-01,1,1,0,2500,1,0,2500,0,1,1,1
844Y9M5JDE846,register,retail,29585,US,2016-02-01,1,1,1,13000,0,0,13000,1,1,1,1
ET9ABN8XW8EYQ,dashboard,charities_education_and_membership,76502-1949,US,2016-04-01,18,18,15,2525607,18,0,140311.5,0.833333,1,1,1
66D4PEMF1R16H,dashboard,professional_services,54901,US,2014-07-01,1,1,1,70000,0,0,70000,1,1,1,1
X8JNRM4VNB64M,register,retail,53219,US,2018-07-01,2,2,0,5427840,2,0,2713920,0,1,1,1
K264HZNTRNYHC,dashboard,retail,60093-1427,US,2019-03-01,2,2,1,203175,2,1,101587.5,0.5,1,1,1
564DP0GWDRRXC,dashboard,charities_education_and_membership,27893,US,2016-07-01,8,8,6,1680000,8,0,210000,0.75,1,1,1
BRM6QJBAEB37W,dashboard,retail,11755,US,2016-04-01,14,14,11,8875440,12,0,633960,0.785714,1,1,1
0JGPMTHM70G1J,register,casual_use,90063,US,2016-08-01,7,7,2,119700,0,0,17100,0.285714,1,1,1
H809HC6B8EGS9,register,retail,30276-6721,US,2018-04-01,3,2,1,43200,2,0,14400,0.5,1,1,1
906JGWD5DDY5N,register,professional_services,18042,US,2017-09-01,1,1,0,2575125,1,0,2575125,0,1,1,1
P3F8D5D8033NS,dashboard,retail,11235-6611,US,2017-09-01,7,7,4,1365000,5,0,195000,0.571428,1,1,1
0NQ99924YVH9D,register,transportation,64119,US,2015-11-01,1,1,1,10143000,0,0,10143000,1,1,1,0
2B1P6GQQ7KTKH,register,retail,78253,US,2017-04-01,1,1,1,9000,1,0,9000,1,1,1,1
AKYHJ2T3JD6EZ,register,leisure_and_entertainment,77041-1845,US,2018-09-01,29,28,21,15595955,27,0,537791.5517,0.75,1,1,1
1JX1QPB9APQWX,dashboard,professional_services,28804,US,2017-02-01,4,4,0,7596200,3,0,1899050,0,1,1,1
7ENX4K43WM610,register,retail,28334-4726,US,2018-03-01,2,2,0,15309560,1,0,7654780,0,1,1,0
YPXKDPSW7RYBM,dashboard,health_care_and_fitness,78223,US,2019-05-01,4,4,0,5652000,2,1,1413000,0,2,1,1
3JFYV2Q18N1GX,dashboard,professional_services,T1P0B5,CA,2017-03-01,1,1,1,402045,1,0,402045,1,1,1,1
88V1PHDS0DVR5,dashboard,charities_education_and_membership,48034-1858,US,2018-09-01,2,2,0,350000,2,0,175000,0,1,1,1
EQ80TSAZGDGQG,register,health_care_and_fitness,77089,US,2015-07-01,6,6,3,11076000,0,0,1846000,0.5,1,1,0
4FMXR3W8WVZVV,register,beauty_and_personal_care,92130,US,2015-02-01,1,1,1,1538784,0,0,1538784,1,1,1,1
BP45N80FKSN9Z,register,health_care_and_fitness,98223,US,2017-06-01,3,3,3,83800,3,0,27933.33333,1,1,1,1
6A9MR9VS7SQGV,dashboard,casual_use,60626,US,2016-05-01,2,2,2,100000,1,0,50000,1,1,1,1
DDZEZZSDMK176,register,casual_use,22960,US,2017-10-01,1,1,0,59500,1,0,59500,0,1,1,1
PFGP2XK1AM00N,invoices,casual_use,14610,US,2019-06-01,9,9,1,7020000,5,1,780000,0.111111,1,1,1
DPEXKHMS60F9D,register,professional_services,80547,US,2019-03-01,6,6,4,1183130000,6,1,197188333.3,0.666666,1,1,0
2J548AWP6PR0J,dashboard,professional_services,95630,US,2014-07-01,1,1,1,672389100,0,0,672389100,1,1,1,0
EDMGWAWV15M52,register,health_care_and_fitness,23139-5903,US,2016-09-01,1,1,0,100,0,0,100,0,1,1,1
D8J8Z08TJD0NX,register,health_care_and_fitness,53042-2606,US,2017-04-01,27,27,21,6399800,25,0,237029.6296,0.777777,1,1,1
6N3YBH27FJ23Z,register,leisure_and_entertainment,30741-8332,US,2018-08-01,2,2,0,2000,1,0,1000,0,1,1,1
1YMMT56QY4VZ1,register,retail,71118-3562,US,2017-05-01,3,3,1,21000,3,0,7000,0.333333,1,1,1
3D1GM9CTYCD3F,register,home_and_repair,63016,US,2019-06-01,2,2,0,113064000,2,1,56532000,0,1,1,0
2WDPGQVPBM388,register,retail,34758-2946,US,2018-11-01,1,1,1,18760,1,0,18760,1,1,1,1
ENGC7WS5GS473,dashboard,home_and_repair,30329,US,2016-02-01,2,2,0,1440000,1,0,720000,0,1,1,1
ASARS729CB00W,register,leisure_and_entertainment,33812-4402,US,2017-12-01,2,2,1,261800,2,0,130900,0.5,1,1,1
C5J4JVSSN00XQ,dashboard,beauty_and_personal_care,N1R 7S7,CA,2019-03-01,3,3,2,515860250,1,1,171953416.7,0.666666,1,1,0
8E8NEPZA61P9C,register,health_care_and_fitness,76266-6044,US,2016-11-01,5,5,4,35264411,5,0,7052882.2,0.8,1,1,0
02AKTGB13M8T7,dashboard,retail,21113-2618,US,2016-10-01,22,22,21,3308256,22,0,150375.2727,0.954545,1,1,1
6DGKSS9RF9VW4,dashboard,retail,34428,US,2014-06-01,6,6,4,55459440,0,0,9243240,0.666666,1,1,0
DCNM1S332TACV,dashboard,beauty_and_personal_care,955-0833,JP,2019-05-01,6,6,3,3940320,5,1,656720,0.5,1,1,1
4Y9KXBTJCZHK7,dashboard,leisure_and_entertainment,36575,US,2019-04-01,2,1,1,46000,1,1,23000,1,1,1,1
10FQMFHR3KF4A,dashboard,professional_services,33316,US,2018-02-01,1,1,1,21750,1,0,21750,1,1,1,0
4Q3V6GRED1Y9J,register,retail,34953-5473,US,2018-10-01,1,1,1,5183,1,0,5183,1,1,1,1
AK3MF47R0GVG5,register,health_care_and_fitness,75071-4752,US,2016-10-01,7,7,5,3630748,0,0,518678.2857,0.714285,1,1,0
12TJZHJENJ89B,dashboard,retail,15089,US,2017-02-01,14,14,14,376516944,13,0,26894067.43,1,1,1,0
ABWRTNZ9SHVCC,register,beauty_and_personal_care,65721,US,2017-02-01,1,1,1,5919,1,0,5919,1,1,1,1
X7SGPFP579MFT,register,professional_services,42164,US,2018-09-01,2,2,1,722200,1,0,361100,0.5,1,1,1
780AMTZKE5QF1,register,beauty_and_personal_care,49721,US,2017-02-01,4,4,3,188148,4,0,47037,0.75,1,1,1
0HKRPQSNJR1X6,register,health_care_and_fitness,63801-9472,US,2019-06-01,17,17,10,2206926,17,1,129819.1765,0.588235,1,1,1
CYB05ZZ9MJ48K,register,transportation,77084,US,2017-11-01,2,2,2,27000,1,0,13500,1,1,1,1
CKK8T9BQ2XMKG,register,food_and_drink,97630,US,2018-04-01,5,5,5,37497000,5,0,7499400,1,1,1,0
8328F8W76Y59S,register,health_care_and_fitness,93940,US,2017-06-01,5,4,4,8894778,4,0,1778955.6,1,1,1,0
69G4T6V9QMTVX,register,health_care_and_fitness,39426,US,2017-08-01,18,18,13,23204129600,17,0,1289118311,0.722222,1,1,0
3FJG4H6RS0PHR,register,food_and_drink,22046,US,2019-01-01,5,5,5,186807348,5,0,37361469.6,1,1,1,0
69J0EN8ZN028H,register,beauty_and_personal_care,45690,US,2017-06-01,1,1,0,2295000,1,0,2295000,0,1,1,0
925V767GPRH30,dashboard,retail,44256-7449,US,2017-07-01,4,4,3,88688,4,0,22172,0.75,1,1,1
5S172J5X39VDA,dashboard,charities_education_and_membership,63368-8235,US,2017-03-01,2,2,2,342860,2,0,171430,1,1,1,1
0P7T135QHZ0GV,register,retail,85701,US,2019-01-01,2,1,1,72140,1,0,36070,1,1,1,1
NVHM2FAN6SYTJ,dashboard,professional_services,32506,US,2019-01-01,2,2,1,276320000,2,1,138160000,0.5,1,1,0
APKDF4VE8D6YB,register,home_and_repair,89113-4102,US,2016-09-01,1,1,0,6500,0,0,6500,0,1,1,0
ETJ630R9FYW53,dashboard,professional_services,30318,US,2015-02-01,6,6,6,525600000,0,0,87600000,1,1,1,0
WEKGA79NGSK6N,dashboard,casual_use,92509-5574,US,2017-08-01,2,2,2,225000,2,0,112500,1,1,1,1
TB1W5SGD4236Y,register,professional_services,94702-2022,US,2018-05-01,5,1,0,63600,1,0,12720,0,2,1,1
ACSSPPW7KJJ45,register,health_care_and_fitness,29681-4423,US,2018-01-01,5,5,3,377640,3,0,75528,0.6,1,1,0
S1CJX9MM5P31X,register,professional_services,30095,US,2018-05-01,2,2,1,16296000,2,0,8148000,0.5,1,1,0
9Z17K8KZ5P1H5,register,professional_services,75831,US,2018-03-01,2,2,0,2165898,2,0,1082949,0,1,1,1
M6QQT09HQB2QH,dashboard,home_and_repair,34608-3957,US,2017-08-01,1,1,0,1200,1,0,1200,0,1,1,1
E5BWM5CVSBGN9,dashboard,retail,35173,US,2019-05-01,4,4,4,879200,3,1,219800,1,1,1,1
VWHYDPEWB1VT4,register,casual_use,98404-1034,US,2019-01-01,1,1,1,55000,1,1,55000,1,1,1,1
PC4PFQH65DH39,dashboard,health_care_and_fitness,49505-5723,US,2019-05-01,2,1,1,132600,1,1,66300,1,1,1,0
D3AX20MEJ29W6,dashboard,home_and_repair,78108-1925,US,2019-08-01,3,3,2,379500,3,0,126500,0.666666,1,1,1
AY9ZHGTRFC00W,register,health_care_and_fitness,60619-6402,US,2017-03-01,1,1,1,7800,1,0,7800,1,1,1,1
DKEHYEG7J763B,register,retail,92703,US,2018-06-01,5,5,4,13524000,4,0,2704800,0.8,1,1,1
0VVBY8XJXYM39,register,professional_services,77598,US,2019-08-01,1,1,1,10825,1,1,10825,1,1,1,1
02VVGR8PQQ8VT,register,health_care_and_fitness,55060,US,2017-08-01,1,1,0,356220000,1,0,356220000,0,1,1,0
3AYWC5C1JC41R,dashboard,professional_services,37130,US,2018-07-01,2,2,1,7590000,2,1,3795000,0.5,1,1,1
CBZXD74EPZGAP,register,professional_services,92672,US,2016-12-01,2,2,1,446500,2,0,223250,0.5,1,1,1
7A4TQCG4E63CS,register,food_and_drink,36606,US,2016-10-01,3,3,1,62040,0,0,20680,0.333333,1,1,1
97EWJ4BZ42W79,register,home_and_repair,75501,US,2018-10-01,2,2,2,1587600000,1,1,793800000,1,1,1,0
430P0172AC18K,register,retail,8104,US,2018-05-01,5,5,3,31300,4,0,6260,0.6,1,1,1
0VT9Q4CM2EA7G,register,home_and_repair,66062-4128,US,2017-03-01,1,1,1,268400,1,0,268400,1,1,1,1
PHYFSYBCSBG7H,register,casual_use,27508,US,2018-03-01,1,1,1,59590,1,0,59590,1,1,1,1
BQ1MD1V1THXKN,dashboard,health_care_and_fitness,92544,US,2018-08-01,4,3,2,24800,3,0,6200,0.666666,1,1,1
QT2FXW5TPWDAJ,dashboard,health_care_and_fitness,83687-9475,US,2017-08-01,6,6,5,667476,6,0,111246,0.833333,1,1,1
1W6YY2M55YTMA,dashboard,retail,32578,US,2016-08-01,2,2,1,1243380,2,0,621690,0.5,1,1,0
2BM8SVTSMY12M,register,health_care_and_fitness,92602-2031,US,2016-03-01,1,1,0,73500,0,0,73500,0,1,1,1
8Y1BC58DKB0W6,register,transportation,91775,US,2017-09-01,1,1,0,14152500,1,0,14152500,0,1,1,1
64XBJZ4JBHF36,dashboard,casual_use,90035,US,2015-06-01,2,2,1,3047600,2,0,1523800,0.5,1,1,0
CFEMEB62SRZBV,register,casual_use,J5A2K6,CA,2016-02-01,1,1,1,14500,0,0,14500,1,1,1,1
6CT5YZZQWD1MQ,dashboard,professional_services,23803-4351,US,2018-11-01,2,2,1,61336,1,0,30668,0.5,1,1,1
ARE8F6ZJ8SJ08,dashboard,food_and_drink,89109,US,2018-03-01,2,2,1,50212820,2,0,25106410,0.5,1,1,0
SGXN869EQGSF2,dashboard,health_care_and_fitness,43758-9102,US,2017-09-01,2,2,1,137700,2,0,68850,0.5,1,1,0
2C3YE25QC66BE,dashboard,professional_services,64068,US,2018-05-01,2,2,1,10200,2,0,5100,0.5,1,1,1
ADY3G2E9FE88Y,register,charities_education_and_membership,32792,US,2016-07-01,1,1,1,35600,0,0,35600,1,1,1,1
3X6ZGKFPHQ4C0,register,retail,N2J4L1,CA,2019-04-01,3,3,1,156600,2,1,52200,0.333333,1,1,1
X92GVM79BA1GF,dashboard,charities_education_and_membership,32792-6361,US,2018-05-01,4,3,1,300216,3,1,75054,0.333333,1,1,1
4MKCYZCJAFRZ1,register,casual_use,84335-1725,US,2016-01-01,1,1,0,200,0,0,200,0,1,1,1
JTWZ3H23SDWYW,register,food_and_drink,20002,US,2018-05-01,2,2,2,7795632,2,0,3897816,1,1,1,0
ZR049EB7177PG,register,home_and_repair,92407-3722,US,2018-10-01,8,8,5,503570,8,0,62946.25,0.625,1,1,1
D6NA9ANV9R8RQ,register,beauty_and_personal_care,90065,US,2016-05-01,3,3,0,129000,0,0,43000,0,1,1,1
2ZNMAP4BY00YS,dashboard,health_care_and_fitness,22152-3223,US,2018-10-01,1,1,1,16650,1,0,16650,1,1,1,1
9KWA8BXYM8MV8,register,health_care_and_fitness,80123,US,2019-07-01,1,1,1,714824,1,1,714824,1,1,1,0
0DPSF8KM6RPGQ,dashboard,charities_education_and_membership,97101,US,2017-03-01,1,1,1,360000,1,0,360000,1,1,1,1
E18PY9HFZJ0MA,register,retail,53104,US,2018-08-01,1,1,0,3000,1,0,3000,0,1,1,1
TWQXZ3MPCR6BV,dashboard,professional_services,11101,US,2018-11-01,2,2,1,1046537856,2,0,523268928,0.5,1,1,0
VEQPP3XS88EYT,register,health_care_and_fitness,95307-4502,US,2018-05-01,1,1,1,24948000,1,0,24948000,1,1,1,0
S8JMH3CNDK9YA,dashboard,retail,23228,US,2019-06-01,1,1,1,5265,1,1,5265,1,1,1,1
9CJK248TF82V3,register,professional_services,73005,US,2016-11-01,1,1,0,610000,1,0,610000,0,1,1,1
NYW0NBVSXZJK5,dashboard,casual_use,73111,US,2019-04-01,2,2,2,4296000,2,1,2148000,1,2,1,1
Y58JG6V6828YN,register,professional_services,32210-2126,US,2018-02-01,1,1,1,20000,1,0,20000,1,1,1,1
4DZ8P0TSK593P,register,health_care_and_fitness,60419,US,2018-07-01,3,3,2,259296,3,0,86432,0.666666,1,1,0
CGRWWK3EN4AXH,dashboard,home_and_repair,33180,US,2018-06-01,2,1,1,5306004,1,0,2653002,1,1,1,0
26BSEVXKKJSDK,register,casual_use,3217,AU,2019-08-01,1,1,1,105000,1,1,105000,1,1,1,1
TN7T77B1PNPKY,dashboard,professional_services,90040-5429,US,2017-07-01,3,3,2,16001400,2,0,5333800,0.666666,1,1,1
PKB2TZW2G80WX,register,health_care_and_fitness,64114,US,2017-12-01,3,3,3,135000,2,0,45000,1,1,1,1
7WYBEJ72WVS7N,dashboard,professional_services,J0K1A0,CA,2017-10-01,3,3,3,232995,1,0,77665,1,1,1,1
0R4G9WQH3YVNK,register,retail,97520-9701,US,2019-08-01,1,1,0,3000,1,1,3000,0,1,1,1
0Z82QMEEMMA2P,register,food_and_drink,70515,US,2017-02-01,3,3,2,161500,3,0,53833.33333,0.666666,1,1,1
AA0BAH8G9626Y,dashboard,professional_services,39701,US,2016-06-01,2,2,1,1130000,2,0,565000,0.5,1,1,1
3ARQTDFYE7XSS,register,home_and_repair,92301-3758,US,2017-05-01,2,2,0,630000,2,0,315000,0,1,1,0
920Q3K4EECX80,register,retail,32401-1060,US,2017-03-01,1,1,0,1295,1,0,1295,0,1,1,1
FYASYG17VRHFR,dashboard,retail,20002,US,2016-08-01,1,1,1,874200,1,0,874200,1,1,1,0
C2PXFQR7YH41N,dashboard,health_care_and_fitness,90403,US,2016-12-01,4,4,3,25520000,4,0,6380000,0.75,1,1,0
BT7KA1NQSE0KP,dashboard,food_and_drink,12477,US,2017-02-01,1,1,1,14536548,1,0,14536548,1,1,1,0
67V30H6CXKJRC,dashboard,health_care_and_fitness,78732-2558,US,2017-01-01,1,1,1,110000,1,0,110000,1,1,1,1
20ARH7A8KCT19,register,home_and_repair,37317-6401,US,2018-02-01,5,4,0,625000,1,0,125000,0,1,1,1
7G5Q3SF0EBS0V,dashboard,casual_use,79103,US,2017-04-01,2,2,1,1948800,1,0,974400,0.5,1,1,0
10NSF30WMTT0B,register,casual_use,60475,US,2018-02-01,1,1,1,4675,1,0,4675,1,1,1,0
AVH7EB6P3Z3CP,register,beauty_and_personal_care,98296,US,2016-12-01,1,1,1,741000,1,0,741000,1,1,1,1
1RM05QY5S4X79,dashboard,professional_services,90504,US,2014-08-01,1,1,1,272000,0,0,272000,1,1,1,0
BX78A785SAKT0,dashboard,food_and_drink,98117-3671,US,2016-03-01,3,3,2,52000,3,0,17333.33333,0.666666,1,1,1
QZ7GJW0ESW18B,register,leisure_and_entertainment,34683-1824,US,2019-01-01,1,1,0,5000,1,0,5000,0,1,1,1
JYYTV66QP2BRM,dashboard,professional_services,V6E1V2,CA,2019-08-01,3,3,2,2217294,3,1,739098,0.666666,1,1,1
5XZK4HR540G73,dashboard,professional_services,65804,US,2015-12-01,1,1,0,300547,1,0,300547,0,1,1,1
06RQW1NX4RFYF,dashboard,transportation,97439,US,2014-08-01,2,2,2,251900,0,0,125950,1,1,1,1
71Y3BQNZ00RG0,register,retail,28217-1725,US,2016-11-01,1,1,0,1076400,0,0,1076400,0,1,1,1
19ZVBAVD8Z7AF,register,food_and_drink,79705,US,2019-07-01,2,2,0,9075000,1,1,4537500,0,1,1,0
